"","OfferID","CategoryID","ShopID","PaymentID","BankID","PaymentMode","MerchantID","LMDID","OfferTitle","OfferDesc","TnC1","TnC2","TnC3","TnC4","TnC5","GeneralOfferTnC","Online_Offline","OfferImgUrl1","OfferImgUrl2","OfferImgUrl3","OfferImpactIndex","OfferStartDate","OfferEndDate","CouponType","OfferType","OfferActiveFlag","OfferAddDate","CategoriesCSV","Bank","ShopName","Address","Landmark","Area","City","Pincode","Latitude","Longitude","State","StartTime","EndTime","OpenMonday","OpenTuesday","OpenWednesday","OpenThursday","OpenFriday","OpenSaturday","OpenSunday","ShopAddDate","Bank_Name","Merchant_name","Merchant_Alexa_rank","Merchant_type","CategoryName","ParentID"
"342",26000,50000,3953,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","PVR-MULUND, NIRMAL LIFE STYLE MALL, MULUND WEST, MUMBAI -400080-","","","Mumbai","",19.1725542,72.942537,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"343",26000,50000,3954,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Runwal arcade, R-Mall,639, LBS Marg,1ST Floor, Lifestyle, Mulund (w)-400080","","","Mumbai","",19.1725542,72.942537,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"344",26000,50000,3956,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","InOrbit Mall,Malad link road,Malad (W)Mumbai-4000064-","","","Mumbai","",19.1729211,72.8354274,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"345",26000,50000,3957,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Shop no 1, Patil Prasad, Jawaharlal Nehru Road,Nr Mulund station, Mulund West,  Mumbai-400080-","","","Mumbai","",19.172934,72.9570823,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"346",26000,50000,3958,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Unit No. 2, Wing B, Prism Towers, Mindspace, Malad, Mumbai - 400064","","","Mumbai","",19.1834447,72.8324277,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"347",26000,50000,3960,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Eureka Towers,Unit No- G 4,Ground floor,Mind Space,Link Road, Malad (W)Mumbai-400064-","","","Mumbai","",19.185046,72.8352101,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"348",26000,50000,3967,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Interface,Palm Court Compound,Interface Building No. 16,Malad Link Road,Malad (W), Mumbai-400064","","","Mumbai","",19.1868156,72.8356947,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"349",26000,50000,3969,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","SHOPPERS STOP - MALAD, Next to Inorbit Mall MUMBAI 400064","","","Mumbai","",19.1872294,72.8407473,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"350",26000,50000,3970,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Cafe Coffee Day,Hyper City (Mezzanine floor),Malad link Raod, Malad west,Mumbai 400064","","","Mumbai","",19.1872294,72.8407473,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"351",26000,50000,3974,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Cafe Coffee Day, Shop No.9 & 10, Sundarvan 5 - 4 C.H, Sunder Nagar, SV Road, Malad (W), Mumbai - 400064","","","Mumbai","",19.1872294,72.8407473,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"352",26000,50000,3976,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Shop Nos 1&2 Deejay Smruti CHSL Opposite Thakur House Chakravarti Ashok Nagar Kandivali (East) Mumbai- 400101","","","Mumbai","",19.1987686,72.8567173,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"353",26000,50000,3980,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Cafe Coffee Dea,Shop no:G-1,2&3, Flower Valley CHS,Panchpakhadi, Eastern Express highway,Thane (W),400601-","","","Mumbai","",19.2086003,72.9731201,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"354",26000,50000,3986,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Hiranandani Meadows,Emarald Plaza,Block no. 4,Opposit to Pokhran Road No.2 Manpada West Thane 400607","","","Mumbai","",19.2308277,72.9741067,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"355",26000,50000,3987,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","LT Road, Near Gorai Bus Depot,Gorai, Boravali(West),Mumbai 400092","","","Mumbai","",19.2319097,72.8314161,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"356",26000,50000,3988,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Cafe Coffee Day, Shop No 8/43, Opp Birla collage, Kalyan West, Thane, 421301","","","Mumbai","",19.2446361,73.1235274,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"357",26000,50000,3989,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Cafe Coffee Day,Shop No.1&2, Bhattad Tower,Kore Kendra, Borivali west,Mumbai-400092-","","","Mumbai","",19.2461644,72.8509056,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"358",26000,50000,3990,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","R Mall Thane Ghodbunder Road  Thane West-400607","","","Mumbai","",19.2608376,72.9696372,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"359",26000,50000,3991,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Shop No 7 & 8, Ostwal Orbit, Kanakia Road, Mira-Bhayander, Mira Road (East) 401107.-","","","Mumbai","",19.2871393,72.8688419,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"360",26000,50000,3992,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Thakur Shopping Mall, Ground floor, off Western Express Highway, Near Dahisar Check Naka. Dahisar (east), Mumbai400058-","","","Mumbai","",19.4945979,72.8604097,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"361",26000,50000,3993,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","HPCL LAHE MUMBAI NASHIK HIGHWAY-421601","","","Mumbai","",19.6038282,73.3974381,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"362",26000,50000,4002,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Near India Bank, Opp Wale titles, RajakilapukkamCHENNAI0-600040","","","Chennai","",20.593684,78.96288,"Tamil Nadu","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"363",26000,50000,4005,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Plot No. 6, NIT Lay Out, Ring Road, Pratap Nagar, Nagpur - 440010","","","Nagpur","",21.117139,79.0515353,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"364",26000,50000,4006,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Poonam Chember, Shop # 45, 46, 47, Next to Reebok Showroom, Chindwara Road, Nagpur - 440003","","","Nagpur","",21.1304462,79.0899245,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"365",26000,50000,4007,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Cafe Coffee Day,Plot No. 6, NIT Lay Out, Ring Road, Pratap Nagar, Nagpur - 440010","","","Nagpur","",21.1372529,79.058856,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"366",26000,50000,4011,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Ambazari Road, Gandhinagar, Nagpur - 440010","","","Nagpur","",21.1372529,79.058856,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"367",26000,50000,4013,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Cafe Coffee Day, Central Poonam Mall, 2nd Floor, VIP Road Nagpur-440002-","","","Nagpur","",21.1422041,79.0675557,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"368",26000,50000,4015,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Cafe Coffee Day Jagat Plaza Shop No-2,Law College Sqr Amravati Road Nagpur-440001-","","","Nagpur","",21.1468567,79.0614763,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"369",26000,50000,4016,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Shop G-3, Sir bezoni mehta Rd, near gandhi sagar lake, Emprees city, Nagpur-440018-","","","Nagpur","",21.1484602,79.0955723,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"370",26000,50000,4017,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Gupta Towers, Opp : Institute of Science Play Ground, Temple Road, Civil Lines, Nagpur- 440001","","","Nagpur","",21.1528765,79.0729793,"Maharashtra","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"371",26000,50000,4024,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","SHOP NO 3 4 & 5 TULSIDHAM APARTMENT MANJALPUR ROAD MANJALPUR BARODA - 390001","","","Vadodara","",22.2742572,73.1884402,"Gujarat","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"372",26000,50000,4027,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Cafe Coffee Day, Unit No G 30 Inorbit Mall ,  Alembic Road , Vadodara- 390023","","","Vadodara","",22.3219937,73.1678375,"Gujarat","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"373",26000,50000,4029,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Opp. Sarabhai Chemicals, Near Genda Circle, Wadi, Baroda - 390003","","","Vadodara","",22.3271606,73.1629878,"Gujarat","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"374",26000,50000,4031,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Cafe Coffee Day, Sherwood Estate, State Highway 1, Ramchandrapur, Narendrapur, Kolkata, West Bengal -700103-","","","Kolkata","",22.4383579,88.3983855,"West Bengal","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"375",26000,50000,4034,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Cafe Coffee Day, South City Mall, 375 Prince Anwar Shah Road, Opp. To Jodhpur Park, Kolkata - 700068","","","Kolkata","",22.5058175,88.3639986,"West Bengal","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"376",26000,50000,4035,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Cafe Coffee Day,South City Mall, 375 Prince Anwar Shah Road, Opp. To Jodhpur Park, Shopper Stop ,Kolkata - 700068","","","Kolkata","",22.5058175,88.3639986,"West Bengal","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
"377",26000,50000,4036,1500,5,"",3000,"","15% discount on a minimum bill of Rs. 300","","This offer is sourced from public domain with very high probability of acceptance. But we still insist you to please call the merchant directly to verify the validity of offer","This offer may not be clubbed with any other ongoing offers.","Please check the HSBC website for detailed T&C","",NA,"This offer is available exclusively to HSBC customers.  Offer is valid on Food & Beverage only, and not on merchandise or combo offers","Offline","",NA,NA,"NULL","01-01-2016","31-12-2016","Deal","Discount","Y","20-01-2016","","","Cafe Coffee Day","Cafe Coffee Day, Bosepukur Kasba Kolkata- 700078","","","Kolkata","",22.5076197,88.3887592,"West Bengal","","",1,1,1,1,1,1,1,"20-01-2016","HSBC","Cafe Coffee Day","0","Offline","Food and Beverages",0
